Date,Close
9/18/2015 16:00:00,48.55
9/21/2015 16:00:00,49.45
9/22/2015 16:00:00,49.31
9/23/2015 16:00:00,49.32
9/24/2015 16:00:00,50.41
9/25/2015 16:00:00,50.37
9/28/2015 16:00:00,51.35
9/29/2015 16:00:00,51.64
9/30/2015 16:00:00,53.08
10/1/2015 16:00:00,51.64
10/2/2015 16:00:00,52.42
10/5/2015 16:00:00,53.45
10/6/2015 16:00:00,52.79
10/7/2015 16:00:00,53.04
10/8/2015 16:00:00,53.51
10/9/2015 16:00:00,52.83
10/12/2015 16:00:00,53.37
10/13/2015 16:00:00,52.89
10/14/2015 16:00:00,52.3
10/15/2015 16:00:00,53.87
10/16/2015 16:00:00,53.46
10/19/2015 16:00:00,53.69
10/20/2015 16:00:00,53.83
10/21/2015 16:00:00,53.09
10/22/2015 16:00:00,53.53
10/23/2015 16:00:00,52.78
10/26/2015 16:00:00,53.37
10/27/2015 16:00:00,52.39
10/28/2015 16:00:00,53
10/29/2015 16:00:00,52.29
10/30/2015 16:00:00,52.21
11/2/2015 16:00:00,52.25
11/3/2015 16:00:00,52.3
11/4/2015 16:00:00,52.18
11/5/2015 16:00:00,52.28
11/6/2015 16:00:00,50.03
11/9/2015 16:00:00,53.15
11/10/2015 16:00:00,52.99
11/11/2015 16:00:00,52.87
11/12/2015 16:00:00,51.77
11/13/2015 16:00:00,51.97
11/16/2015 16:00:00,52.06
11/17/2015 16:00:00,51.57
11/18/2015 16:00:00,52.34
11/19/2015 16:00:00,53.13
11/20/2015 16:00:00,53.65
11/23/2015 16:00:00,53.68
11/24/2015 16:00:00,53.73
11/25/2015 16:00:00,53.98
11/27/2015 16:00:00,54.21
11/30/2015 16:00:00,53.29
12/1/2015 16:00:00,54.6
12/2/2015 16:00:00,54.54
12/3/2015 16:00:00,53.22
12/4/2015 16:00:00,53.67
12/7/2015 16:00:00,53.67
12/8/2015 16:00:00,53.48
12/9/2015 16:00:00,53.07
12/10/2015 16:00:00,52.25
12/11/2015 16:00:00,51.88
12/14/2015 16:00:00,52.3
12/15/2015 16:00:00,52.71
12/16/2015 16:00:00,54.51
12/17/2015 16:00:00,54.27
12/18/2015 16:00:00,54.72
12/21/2015 16:00:00,55.46
12/22/2015 16:00:00,56.53
12/23/2015 16:00:00,57.96
12/24/2015 16:00:00,57.86
12/28/2015 16:00:00,58.62
12/29/2015 16:00:00,60.31
12/30/2015 16:00:00,60.25
12/31/2015 16:00:00,56.75
1/4/2016 16:00:00,53.92
1/5/2016 16:00:00,53.54
1/6/2016 16:00:00,55.43
1/7/2016 16:00:00,55.32
1/8/2016 16:00:00,54.95
1/11/2016 16:00:00,54.44
1/12/2016 16:00:00,55.19
1/13/2016 16:00:00,55.04
1/14/2016 16:00:00,56.85
1/15/2016 16:00:00,56.63
1/19/2016 16:00:00,57.98
1/20/2016 16:00:00,57.04
1/21/2016 16:00:00,57.74
1/22/2016 16:00:00,58.88
1/25/2016 16:00:00,59.36
1/26/2016 16:00:00,60.81
1/27/2016 16:00:00,61.8
1/28/2016 16:00:00,63.03
1/29/2016 16:00:00,62.97
2/1/2016 16:00:00,62.13
2/2/2016 16:00:00,64.94
2/3/2016 16:00:00,65.21
2/4/2016 16:00:00,63.9
2/5/2016 16:00:00,62.81
2/8/2016 16:00:00,65.86
2/9/2016 16:00:00,66.37
2/10/2016 16:00:00,64.26
2/11/2016 16:00:00,63.68
2/12/2016 16:00:00,63.84
2/16/2016 16:00:00,64.75
2/17/2016 16:00:00,64.06
2/18/2016 16:00:00,63.95
2/19/2016 16:00:00,63.99
2/22/2016 16:00:00,64
2/23/2016 16:00:00,64.03
2/24/2016 16:00:00,64.74
2/25/2016 16:00:00,63.87
2/26/2016 16:00:00,62.07
2/29/2016 16:00:00,62.3
3/1/2016 16:00:00,61.49
3/2/2016 16:00:00,61.2
3/3/2016 16:00:00,58.23
3/4/2016 16:00:00,59.74
3/7/2016 16:00:00,60.17
3/8/2016 16:00:00,61.62
3/9/2016 16:00:00,61.42
3/10/2016 16:00:00,60.06
3/11/2016 16:00:00,59.89
3/14/2016 16:00:00,60.08
3/15/2016 16:00:00,59.8
3/16/2016 16:00:00,59.94
3/17/2016 16:00:00,61.81
3/18/2016 16:00:00,59.84
3/21/2016 16:00:00,59.71
3/22/2016 16:00:00,59.61
3/23/2016 16:00:00,60.11
3/24/2016 16:00:00,60.92
3/28/2016 16:00:00,61.75
3/29/2016 16:00:00,63.47
3/30/2016 16:00:00,61.83
3/31/2016 16:00:00,62.97
4/1/2016 16:00:00,62.21
4/4/2016 16:00:00,61.04
4/5/2016 16:00:00,60
4/6/2016 16:00:00,59.88
4/7/2016 16:00:00,60.33
4/8/2016 16:00:00,60.55
4/11/2016 16:00:00,60.2
4/12/2016 16:00:00,60.04
4/13/2016 16:00:00,60.84
4/14/2016 16:00:00,60.09
4/15/2016 16:00:00,60.49
4/18/2016 16:00:00,61.1
4/19/2016 16:00:00,61.55
4/20/2016 16:00:00,60
4/21/2016 16:00:00,59.6
4/22/2016 16:00:00,59.64
4/25/2016 16:00:00,59.91
4/26/2016 16:00:00,60.26
4/27/2016 16:00:00,60.21
4/28/2016 16:00:00,59.98
4/29/2016 16:00:00,59.52
5/2/2016 16:00:00,60.25
5/3/2016 16:00:00,60.21
5/4/2016 16:00:00,62.9
5/5/2016 16:00:00,61.89
5/6/2016 16:00:00,62.23
5/9/2016 16:00:00,62.71
5/10/2016 16:00:00,61.34
5/11/2016 16:00:00,60.74
5/12/2016 16:00:00,61.17
5/13/2016 16:00:00,60.77
5/16/2016 16:00:00,60.95
5/17/2016 16:00:00,58.25
5/18/2016 16:00:00,57.83
5/19/2016 16:00:00,57.2
5/20/2016 16:00:00,57.63
5/23/2016 16:00:00,56.83
5/24/2016 16:00:00,58.65
5/25/2016 16:00:00,57.7
5/26/2016 16:00:00,57.86
5/27/2016 16:00:00,58.14
5/31/2016 16:00:00,57.69
6/1/2016 16:00:00,58.54
6/2/2016 16:00:00,58.44
6/3/2016 16:00:00,59.08
6/6/2016 16:00:00,58.73
6/7/2016 16:00:00,58.99
6/8/2016 16:00:00,59.81
6/9/2016 16:00:00,60.73
6/10/2016 16:00:00,60.44
6/13/2016 16:00:00,59.56
6/14/2016 16:00:00,60.62
6/15/2016 16:00:00,59.64
6/16/2016 16:00:00,60.15
6/17/2016 16:00:00,59.41
6/20/2016 16:00:00,58.79
6/21/2016 16:00:00,59.25
6/22/2016 16:00:00,57.74
6/23/2016 16:00:00,58.09
6/24/2016 16:00:00,62.86
6/27/2016 16:00:00,64.48
6/28/2016 16:00:00,62.77
6/29/2016 16:00:00,63.86
6/30/2016 16:00:00,66.18
7/1/2016 16:00:00,66.06
7/5/2016 16:00:00,66.35
7/6/2016 16:00:00,66.12
7/7/2016 16:00:00,64.69
7/8/2016 16:00:00,65.24
7/11/2016 16:00:00,65.66
7/12/2016 16:00:00,65.41
7/13/2016 16:00:00,65.92
7/14/2016 16:00:00,65.85
7/15/2016 16:00:00,66.67
7/18/2016 16:00:00,65.73
7/19/2016 16:00:00,65.58
7/20/2016 16:00:00,65.21
7/21/2016 16:00:00,64.89
7/22/2016 16:00:00,65.8
7/25/2016 16:00:00,65.58
7/26/2016 16:00:00,64.53
7/27/2016 16:00:00,63.92
7/28/2016 16:00:00,63.71
7/29/2016 16:00:00,64.07
8/1/2016 16:00:00,63.97
8/2/2016 16:00:00,63.3
8/3/2016 16:00:00,63.76
8/4/2016 16:00:00,63.25
8/5/2016 16:00:00,64.62
8/8/2016 16:00:00,66.07
8/9/2016 16:00:00,66.2
8/10/2016 16:00:00,65.31
8/11/2016 16:00:00,66.07
8/12/2016 16:00:00,66.89
8/15/2016 16:00:00,64.77
8/16/2016 16:00:00,63.33
8/17/2016 16:00:00,64.33
8/18/2016 16:00:00,66.06
8/19/2016 16:00:00,64.5
8/22/2016 16:00:00,65.83
8/23/2016 16:00:00,65.55
8/24/2016 16:00:00,65.57
8/25/2016 16:00:00,66.21
8/26/2016 16:00:00,64.59
8/29/2016 16:00:00,64.65
8/30/2016 16:00:00,64
8/31/2016 16:00:00,63.65
9/1/2016 16:00:00,62.95
9/2/2016 16:00:00,63.77
9/6/2016 16:00:00,63.4
9/7/2016 16:00:00,65.26
9/8/2016 16:00:00,64.14
9/9/2016 16:00:00,61.18
9/12/2016 16:00:00,61
9/13/2016 16:00:00,60.24
9/14/2016 16:00:00,59.71
9/15/2016 16:00:00,60.12
9/16/2016 16:00:00,61.4
9/19/2016 16:00:00,62.4
9/20/2016 16:00:00,62.18
9/21/2016 16:00:00,63.75
9/22/2016 16:00:00,62.98
9/23/2016 16:00:00,62.64
9/26/2016 16:00:00,63.23
9/27/2016 16:00:00,62.86
9/28/2016 16:00:00,62.52
9/29/2016 16:00:00,60.73
9/30/2016 16:00:00,61.06
10/3/2016 16:00:00,60.16
10/4/2016 16:00:00,58.2
10/5/2016 16:00:00,58.33
10/6/2016 16:00:00,58.18
10/7/2016 16:00:00,58.89
10/10/2016 16:00:00,59.6
10/11/2016 16:00:00,59.1
10/12/2016 16:00:00,60.35
10/13/2016 16:00:00,61.25
10/14/2016 16:00:00,61.05
10/17/2016 16:00:00,61.55
10/18/2016 16:00:00,62.1
10/19/2016 16:00:00,62.4
10/20/2016 16:00:00,62.2
10/21/2016 16:00:00,61.7
10/24/2016 16:00:00,62.2
10/25/2016 16:00:00,62.75
10/26/2016 16:00:00,63
10/27/2016 16:00:00,63.15
10/28/2016 16:00:00,63.1
10/31/2016 16:00:00,64.05
11/1/2016 16:00:00,63.2
11/2/2016 16:00:00,62.2
11/3/2016 16:00:00,60.5
11/4/2016 16:00:00,58.5
11/7/2016 16:00:00,59.5
11/8/2016 16:00:00,60.05
11/9/2016 16:00:00,61.05
11/10/2016 16:00:00,61
11/11/2016 16:00:00,62.6
11/14/2016 16:00:00,63.25
11/15/2016 16:00:00,63.65
11/16/2016 16:00:00,64.05
11/17/2016 16:00:00,64.1
11/18/2016 16:00:00,65.25
11/21/2016 16:00:00,65.9
11/22/2016 16:00:00,66.75
11/23/2016 16:00:00,65.85
11/25/2016 16:00:00,66.9
11/28/2016 16:00:00,67.25
11/29/2016 16:00:00,67.3
11/30/2016 16:00:00,64.8
12/1/2016 16:00:00,64.6
12/2/2016 16:00:00,64
12/5/2016 16:00:00,64.25
12/6/2016 16:00:00,64.6
12/7/2016 16:00:00,64.6
12/8/2016 16:00:00,68
12/9/2016 16:00:00,67.85
12/12/2016 16:00:00,67.1
12/13/2016 16:00:00,67
12/14/2016 16:00:00,65.85
12/15/2016 16:00:00,66.3
12/16/2016 16:00:00,68.35
12/19/2016 16:00:00,69.45
12/20/2016 16:00:00,70
12/21/2016 16:00:00,69.55
12/22/2016 16:00:00,67.9
12/23/2016 16:00:00,67.8
12/27/2016 16:00:00,68.1
12/28/2016 16:00:00,66.65
12/29/2016 16:00:00,67.2
12/30/2016 16:00:00,66.95
1/3/2017 16:00:00,65.9
1/4/2017 16:00:00,67.15
1/5/2017 16:00:00,65.9
1/6/2017 16:00:00,65.75
1/9/2017 16:00:00,63.75
1/10/2017 16:00:00,64.65
1/11/2017 16:00:00,64.85
1/12/2017 16:00:00,63.95
1/13/2017 16:00:00,64.8
1/17/2017 16:00:00,64.25
1/18/2017 16:00:00,64.6
1/19/2017 16:00:00,63.55
1/20/2017 16:00:00,63.9
1/23/2017 16:00:00,63.4
1/24/2017 16:00:00,64.45
1/25/2017 16:00:00,64.25
1/26/2017 16:00:00,65.55
1/27/2017 16:00:00,65.2
1/30/2017 16:00:00,64.3
1/31/2017 16:00:00,65.4
2/1/2017 16:00:00,64.15
2/2/2017 16:00:00,64.8
2/3/2017 16:00:00,65.5
2/6/2017 16:00:00,65.4
2/7/2017 16:00:00,65
2/8/2017 16:00:00,64.8
2/9/2017 16:00:00,65.05
2/10/2017 16:00:00,66.8
2/13/2017 16:00:00,68.35
2/14/2017 16:00:00,66.7
2/15/2017 16:00:00,65.25
2/16/2017 16:00:00,65.8
2/17/2017 16:00:00,65.7
2/21/2017 16:00:00,66
2/22/2017 16:00:00,66.4
2/23/2017 16:00:00,67.4
2/24/2017 16:00:00,68.1
2/27/2017 16:00:00,68.1
2/28/2017 16:00:00,68.95
3/1/2017 16:00:00,69.15
3/2/2017 16:00:00,69.15
3/3/2017 16:00:00,68.2
3/6/2017 16:00:00,68.95
3/7/2017 16:00:00,69.4
3/8/2017 16:00:00,67.1
3/9/2017 16:00:00,66.85
3/10/2017 16:00:00,67.3
3/13/2017 16:00:00,66.95
3/14/2017 16:00:00,66.75
3/15/2017 16:00:00,69.1
3/16/2017 16:00:00,68.15
3/17/2017 16:00:00,69.55
3/20/2017 16:00:00,68.6
3/21/2017 16:00:00,68.55
3/22/2017 16:00:00,68.5
3/23/2017 16:00:00,68.75
3/24/2017 16:00:00,68.75
3/27/2017 16:00:00,69.35
3/28/2017 16:00:00,69.25
3/29/2017 16:00:00,69.3
3/30/2017 16:00:00,69.2
3/31/2017 16:00:00,69.2
4/3/2017 16:00:00,68.85
4/4/2017 16:00:00,69.75
4/5/2017 16:00:00,69.8
4/6/2017 16:00:00,70.05
4/7/2017 16:00:00,69.65
4/10/2017 16:00:00,69.4
4/11/2017 16:00:00,70.2
4/12/2017 16:00:00,70.25
4/13/2017 16:00:00,69.2
4/17/2017 16:00:00,70.55
4/18/2017 16:00:00,71.55
4/19/2017 16:00:00,71.4
4/20/2017 16:00:00,71.5
4/21/2017 16:00:00,71.75
4/24/2017 16:00:00,73
4/25/2017 16:00:00,73.7
4/26/2017 16:00:00,74.4
4/27/2017 16:00:00,73.65
4/28/2017 16:00:00,73.3
5/1/2017 16:00:00,73
5/2/2017 16:00:00,73.15
5/3/2017 16:00:00,71.8
5/4/2017 16:00:00,71.8
5/5/2017 16:00:00,71.75
5/8/2017 16:00:00,72.6
5/9/2017 16:00:00,71.25
5/10/2017 16:00:00,71.85
5/11/2017 16:00:00,71.85
5/12/2017 16:00:00,72.2
5/15/2017 16:00:00,72.45
5/16/2017 16:00:00,71.55
5/17/2017 16:00:00,71.5
5/18/2017 16:00:00,71.75
5/19/2017 16:00:00,71.75
5/22/2017 16:00:00,72.6
5/23/2017 16:00:00,73.35
5/24/2017 16:00:00,73.7
5/25/2017 16:00:00,74.75
5/26/2017 16:00:00,74.2
5/30/2017 16:00:00,74.4
5/31/2017 16:00:00,74.25
6/1/2017 16:00:00,74.5
6/2/2017 16:00:00,76.5
6/5/2017 16:00:00,75.85
6/6/2017 16:00:00,75.7
6/7/2017 16:00:00,76.4
6/8/2017 16:00:00,76.65
6/9/2017 16:00:00,76.55
6/12/2017 16:00:00,75.6
6/13/2017 16:00:00,74.3
6/14/2017 16:00:00,74.85
6/15/2017 16:00:00,74.7
6/16/2017 16:00:00,75.6
6/19/2017 16:00:00,75.1
6/20/2017 16:00:00,74.6
6/21/2017 16:00:00,74.55
6/22/2017 16:00:00,74.35
6/23/2017 16:00:00,74.8
6/26/2017 16:00:00,74.85
6/27/2017 16:00:00,75.5
6/28/2017 16:00:00,75.55
6/29/2017 16:00:00,75.1
6/30/2017 16:00:00,74.95
7/3/2017 16:00:00,75.45
7/5/2017 16:00:00,75.75
7/6/2017 16:00:00,75.2
7/7/2017 16:00:00,76.65
7/10/2017 16:00:00,76.15
7/11/2017 16:00:00,76.05
7/12/2017 16:00:00,76.9
7/13/2017 16:00:00,75.7
7/14/2017 16:00:00,75.6
7/17/2017 16:00:00,75.6
7/18/2017 16:00:00,75.9
7/19/2017 16:00:00,75.8
7/20/2017 16:00:00,76.2
7/21/2017 16:00:00,77.35
7/24/2017 16:00:00,76
7/25/2017 16:00:00,76.95
7/26/2017 16:00:00,77.5
7/27/2017 16:00:00,77.4
7/28/2017 16:00:00,77.45
7/31/2017 16:00:00,77.25
8/1/2017 16:00:00,78.6
8/2/2017 16:00:00,79
8/3/2017 16:00:00,78.9
8/4/2017 16:00:00,78.7
8/7/2017 16:00:00,78.8
8/8/2017 16:00:00,79.25
8/9/2017 16:00:00,79.3
8/10/2017 16:00:00,79.5
8/11/2017 16:00:00,78.55
8/14/2017 16:00:00,79.65
8/15/2017 16:00:00,79.55
8/16/2017 16:00:00,79.7
8/17/2017 16:00:00,79
8/18/2017 16:00:00,78.95
8/21/2017 16:00:00,79.25
8/22/2017 16:00:00,79.35
8/23/2017 16:00:00,80.05
8/24/2017 16:00:00,80.05
8/25/2017 16:00:00,80.05
8/28/2017 16:00:00,80
8/29/2017 16:00:00,79.7
8/30/2017 16:00:00,79.05
8/31/2017 16:00:00,79.45
9/1/2017 16:00:00,79.6
9/5/2017 16:00:00,79.4
9/6/2017 16:00:00,78.25
9/7/2017 16:00:00,78.1
9/8/2017 16:00:00,78.7
9/11/2017 16:00:00,79.7
9/12/2017 16:00:00,78.45
9/13/2017 16:00:00,78.5
9/14/2017 16:00:00,78.95
9/15/2017 16:00:00,81.25
9/18/2017 16:00:00,79.05
9/19/2017 16:00:00,77.4
9/20/2017 16:00:00,78.2
9/21/2017 16:00:00,78.8
9/22/2017 16:00:00,79.05
9/25/2017 16:00:00,79.8
9/26/2017 16:00:00,80.55
9/27/2017 16:00:00,80.6
9/28/2017 16:00:00,79.25
9/29/2017 16:00:00,78.25
10/2/2017 16:00:00,79.15
10/3/2017 16:00:00,80.25
10/4/2017 16:00:00,79.4
10/5/2017 16:00:00,78.9
10/6/2017 16:00:00,78.7
10/9/2017 16:00:00,79.6
10/10/2017 16:00:00,79.65
10/11/2017 16:00:00,80.05
10/12/2017 16:00:00,81.55
10/13/2017 16:00:00,81.1
10/16/2017 16:00:00,80.45
10/17/2017 16:00:00,81.05
10/18/2017 16:00:00,81.9
10/19/2017 16:00:00,81.45
10/20/2017 16:00:00,81.15
10/23/2017 16:00:00,80.75
10/24/2017 16:00:00,80.15
10/25/2017 16:00:00,80.05
10/26/2017 16:00:00,80.15
10/27/2017 16:00:00,81.5
10/30/2017 16:00:00,80.05
10/31/2017 16:00:00,80.55
11/1/2017 16:00:00,79.35
11/2/2017 16:00:00,80.3
11/3/2017 16:00:00,80
11/6/2017 16:00:00,79.75
11/7/2017 16:00:00,80.5
11/8/2017 16:00:00,80.15
11/9/2017 16:00:00,80.65
11/10/2017 16:00:00,80.45
11/13/2017 16:00:00,80.15
11/14/2017 16:00:00,81.9
11/15/2017 16:00:00,80.55
11/16/2017 16:00:00,81.85
11/17/2017 16:00:00,81.55
11/20/2017 16:00:00,81.8
11/21/2017 16:00:00,83.65
11/22/2017 16:00:00,82.7
11/24/2017 13:00:00,82.35
11/27/2017 16:00:00,83.15
11/28/2017 16:00:00,84.85
11/29/2017 16:00:00,85.35
11/30/2017 16:00:00,85.55
12/1/2017 16:00:00,84.75
12/4/2017 16:00:00,83.85
12/5/2017 16:00:00,83.4
12/6/2017 16:00:00,82.6
12/7/2017 16:00:00,82.35
12/8/2017 16:00:00,82.45
12/11/2017 16:00:00,82.7
12/12/2017 16:00:00,80.2
12/13/2017 16:00:00,81.2
12/14/2017 16:00:00,79.95
12/15/2017 16:00:00,81.65
12/18/2017 16:00:00,80.05
12/19/2017 16:00:00,77.8
12/20/2017 16:00:00,76.6
12/21/2017 16:00:00,75.35
12/22/2017 16:00:00,76.8
12/26/2017 16:00:00,76.9
12/27/2017 16:00:00,77.95
12/28/2017 16:00:00,78.8
12/29/2017 16:00:00,78.55
1/2/2018 16:00:00,77.4
1/3/2018 16:00:00,76.05
1/4/2018 16:00:00,76.05
1/5/2018 16:00:00,76
1/8/2018 16:00:00,75.85
1/9/2018 16:00:00,74.85
1/10/2018 16:00:00,73.45
1/11/2018 16:00:00,73.75
1/12/2018 16:00:00,72.65
1/16/2018 16:00:00,71.5
1/17/2018 16:00:00,71.6
1/18/2018 16:00:00,69.5
1/19/2018 16:00:00,69.1
1/22/2018 16:00:00,71.85
1/23/2018 16:00:00,75.5
1/24/2018 16:00:00,74.75
1/25/2018 16:00:00,75.6
1/26/2018 16:00:00,74.75
1/29/2018 16:00:00,72.95
1/30/2018 16:00:00,73.1
1/31/2018 16:00:00,73.5
2/1/2018 16:00:00,72.95
2/2/2018 16:00:00,72.45
2/5/2018 16:00:00,70.1
2/6/2018 16:00:00,69.2
2/7/2018 16:00:00,69.1
2/8/2018 16:00:00,68.35
2/9/2018 16:00:00,70.5
2/12/2018 16:00:00,69.6
2/13/2018 16:00:00,69.15
2/14/2018 16:00:00,67.9
2/15/2018 16:00:00,68.65
2/16/2018 16:00:00,68.55
2/20/2018 16:00:00,68.15
2/21/2018 16:00:00,67.45
2/22/2018 16:00:00,67.85
2/23/2018 16:00:00,69.35
2/26/2018 16:00:00,68.85
2/27/2018 16:00:00,68
2/28/2018 16:00:00,66.65
3/1/2018 16:00:00,69.1
3/2/2018 16:00:00,68.45
3/5/2018 16:00:00,69.5
3/6/2018 16:00:00,68.7
3/7/2018 16:00:00,69.35
3/8/2018 16:00:00,69.35
3/9/2018 16:00:00,69.9
3/12/2018 16:00:00,70.85
3/13/2018 16:00:00,70.4
3/14/2018 16:00:00,70.35
3/15/2018 16:00:00,70.3
3/16/2018 16:00:00,71.4
3/19/2018 16:00:00,74.3
3/20/2018 16:00:00,72.05
3/21/2018 16:00:00,72
3/22/2018 16:00:00,73.1
3/23/2018 16:00:00,70
3/26/2018 16:00:00,70.55
3/27/2018 16:00:00,68.4
3/28/2018 16:00:00,70.05
3/29/2018 16:00:00,70.35
4/2/2018 16:00:00,69.4
4/3/2018 16:00:00,71.05
4/4/2018 16:00:00,72.15
4/5/2018 16:00:00,73.05
4/6/2018 16:00:00,73.3
4/9/2018 16:00:00,74.05
4/10/2018 16:00:00,74.05
4/11/2018 16:00:00,73.95
4/12/2018 16:00:00,74
4/13/2018 16:00:00,74.3
4/16/2018 16:00:00,75.65
4/17/2018 16:00:00,75.8
4/18/2018 16:00:00,75.1
4/19/2018 16:00:00,74.75
4/20/2018 16:00:00,74.75
4/23/2018 16:00:00,74.9
4/24/2018 16:00:00,75.65
4/25/2018 16:00:00,74.8
4/26/2018 16:00:00,75.9
4/27/2018 16:00:00,76.5
4/30/2018 16:00:00,76
5/1/2018 16:00:00,75.7
5/2/2018 16:00:00,75.85
5/3/2018 16:00:00,75.6
5/4/2018 16:00:00,75.95
5/7/2018 16:00:00,75.8
5/8/2018 16:00:00,76
5/9/2018 16:00:00,75.7
5/10/2018 16:00:00,76.75
5/11/2018 16:00:00,76.45
5/14/2018 16:00:00,77.25
5/15/2018 16:00:00,76.9
5/16/2018 16:00:00,76.5
5/17/2018 16:00:00,76.5
5/18/2018 16:00:00,76.7
5/21/2018 16:00:00,76.75
5/22/2018 16:00:00,76.75
5/23/2018 16:00:00,76.75
5/24/2018 16:00:00,76.35
5/25/2018 16:00:00,78.6
5/29/2018 16:00:00,78.75
5/30/2018 16:00:00,80.3
5/31/2018 16:00:00,79.85
6/1/2018 16:00:00,79.25
6/4/2018 16:00:00,79.25
6/5/2018 16:00:00,78.55
6/6/2018 16:00:00,77.75
6/7/2018 16:00:00,77.6
6/8/2018 16:00:00,76.2
