Date,Close
7/28/2016 16:00:00,23.88
7/29/2016 16:00:00,24.16
8/1/2016 16:00:00,24
8/2/2016 16:00:00,23.6
8/3/2016 16:00:00,23.99
8/4/2016 16:00:00,23.92
8/5/2016 16:00:00,24.39
8/8/2016 16:00:00,24.24
8/9/2016 16:00:00,24.02
8/10/2016 16:00:00,23.67
8/11/2016 16:00:00,23.68
8/12/2016 16:00:00,23.65
8/15/2016 16:00:00,24
8/16/2016 16:00:00,23.52
8/17/2016 16:00:00,23.48
8/18/2016 16:00:00,23.77
8/19/2016 16:00:00,23.88
8/22/2016 16:00:00,23.73
8/23/2016 16:00:00,24.65
8/24/2016 16:00:00,24.72
8/25/2016 16:00:00,24.8
8/26/2016 16:00:00,24.44
8/29/2016 16:00:00,24.6
8/30/2016 16:00:00,24.65
8/31/2016 16:00:00,24.61
9/1/2016 16:00:00,26.21
9/2/2016 16:00:00,29.03
9/6/2016 16:00:00,28.56
9/7/2016 16:00:00,28.59
9/8/2016 16:00:00,28.6
9/9/2016 16:00:00,27.73
9/12/2016 16:00:00,28.07
9/13/2016 16:00:00,27.46
9/14/2016 16:00:00,27.53
9/15/2016 16:00:00,28.06
9/16/2016 16:00:00,27.5
9/19/2016 16:00:00,27.73
9/20/2016 16:00:00,27.54
9/21/2016 16:00:00,28.03
9/22/2016 16:00:00,29.01
9/23/2016 16:00:00,29.66
9/26/2016 16:00:00,29.03
9/27/2016 16:00:00,29.34
9/28/2016 16:00:00,29.79
9/29/2016 16:00:00,30
9/30/2016 16:00:00,31.32
10/3/2016 16:00:00,30.95
10/4/2016 16:00:00,31.31
10/5/2016 16:00:00,31.69
10/6/2016 16:00:00,31.99
10/7/2016 16:00:00,31.43
10/10/2016 16:00:00,31.39
10/11/2016 16:00:00,31.12
10/12/2016 16:00:00,31.5
10/13/2016 16:00:00,30.96
10/14/2016 16:00:00,30.71
10/17/2016 16:00:00,31.72
10/18/2016 16:00:00,31.77
10/19/2016 16:00:00,31.73
10/20/2016 16:00:00,31.61
10/21/2016 16:00:00,31.53
10/24/2016 16:00:00,31.89
10/25/2016 16:00:00,31.92
10/26/2016 16:00:00,31.95
10/27/2016 16:00:00,31.99
10/28/2016 16:00:00,31.83
10/31/2016 16:00:00,32.17
11/1/2016 16:00:00,32
11/2/2016 16:00:00,31.29
11/3/2016 16:00:00,31.55
11/4/2016 16:00:00,31.89
11/7/2016 16:00:00,32.54
11/8/2016 16:00:00,32.43
11/9/2016 16:00:00,33.88
11/10/2016 16:00:00,34.46
11/11/2016 16:00:00,35.08
11/14/2016 16:00:00,36.01
11/15/2016 16:00:00,36.03
11/16/2016 16:00:00,36.63
11/17/2016 16:00:00,37.2
11/18/2016 16:00:00,37.68
11/21/2016 16:00:00,38.05
11/22/2016 16:00:00,38.67
11/23/2016 16:00:00,37.96
11/25/2016 16:00:00,37.96
11/28/2016 16:00:00,37.78
11/29/2016 16:00:00,37.65
11/30/2016 16:00:00,36.89
12/1/2016 16:00:00,36.98
12/2/2016 16:00:00,36.87
12/5/2016 16:00:00,37.14
12/6/2016 16:00:00,37.94
12/7/2016 16:00:00,38.04
12/8/2016 16:00:00,37.99
12/9/2016 16:00:00,38.31
12/12/2016 16:00:00,37.52
12/13/2016 16:00:00,36.98
12/14/2016 16:00:00,36.21
12/15/2016 16:00:00,37.15
12/16/2016 16:00:00,37.02
12/19/2016 16:00:00,37.49
12/20/2016 16:00:00,37.58
12/21/2016 16:00:00,37.56
12/22/2016 16:00:00,34.19
12/23/2016 16:00:00,34.16
12/27/2016 16:00:00,34.09
12/28/2016 16:00:00,33.68
12/29/2016 16:00:00,33.52
12/30/2016 16:00:00,33.05
1/3/2017 16:00:00,33.25
1/4/2017 16:00:00,33.44
1/5/2017 16:00:00,32.27
1/6/2017 16:00:00,32.31
1/9/2017 16:00:00,31.98
1/10/2017 16:00:00,32.25
1/11/2017 16:00:00,32.31
1/12/2017 16:00:00,31.93
1/13/2017 16:00:00,32.28
1/17/2017 16:00:00,31.49
1/18/2017 16:00:00,31.93
1/19/2017 16:00:00,32.14
1/20/2017 16:00:00,32.03
1/23/2017 16:00:00,31.79
1/24/2017 16:00:00,32.36
1/25/2017 16:00:00,32.64
1/26/2017 16:00:00,32.56
1/27/2017 16:00:00,32.45
1/30/2017 16:00:00,31.74
1/31/2017 16:00:00,31.99
2/1/2017 16:00:00,32.05
2/2/2017 16:00:00,32.13
2/3/2017 16:00:00,32.98
2/6/2017 16:00:00,33.06
2/7/2017 16:00:00,33.04
2/8/2017 16:00:00,32.38
2/9/2017 16:00:00,33.03
2/10/2017 16:00:00,33.65
2/13/2017 16:00:00,33.78
2/14/2017 16:00:00,33.9
2/15/2017 16:00:00,34.3
2/16/2017 16:00:00,33.95
2/17/2017 16:00:00,33.98
2/21/2017 16:00:00,33.98
2/22/2017 16:00:00,33.99
2/23/2017 16:00:00,33.42
2/24/2017 16:00:00,33.68
2/27/2017 16:00:00,34.41
2/28/2017 16:00:00,34.42
3/1/2017 16:00:00,34.95
3/2/2017 16:00:00,34.26
3/3/2017 16:00:00,34.1
3/6/2017 16:00:00,33.97
3/7/2017 16:00:00,33.98
3/8/2017 16:00:00,33.43
3/9/2017 16:00:00,33.37
3/10/2017 16:00:00,32.92
3/13/2017 16:00:00,33.6
3/14/2017 16:00:00,33.29
3/15/2017 16:00:00,33.88
3/16/2017 16:00:00,33.83
3/17/2017 16:00:00,34.22
3/20/2017 16:00:00,34.11
3/21/2017 16:00:00,32.74
3/22/2017 16:00:00,34.29
3/23/2017 16:00:00,34.15
3/24/2017 16:00:00,34.02
3/27/2017 16:00:00,33.43
3/28/2017 16:00:00,34.39
3/29/2017 16:00:00,33.91
3/30/2017 16:00:00,33.78
3/31/2017 16:00:00,33.63
4/3/2017 16:00:00,34.2
4/4/2017 16:00:00,34.21
4/5/2017 16:00:00,33.5
4/6/2017 16:00:00,33.48
4/7/2017 16:00:00,33.61
4/10/2017 16:00:00,33.74
4/11/2017 16:00:00,34.24
4/12/2017 16:00:00,33.37
4/13/2017 16:00:00,33.01
4/17/2017 16:00:00,33.46
4/18/2017 16:00:00,33.62
4/19/2017 16:00:00,33.97
4/20/2017 16:00:00,34.49
4/21/2017 16:00:00,34.66
4/24/2017 16:00:00,35.46
4/25/2017 16:00:00,35.75
4/26/2017 16:00:00,35.97
4/27/2017 16:00:00,35.96
4/28/2017 16:00:00,35.99
5/1/2017 16:00:00,35.87
5/2/2017 16:00:00,36.01
5/3/2017 16:00:00,35.49
5/4/2017 16:00:00,35.19
5/5/2017 16:00:00,35.44
5/8/2017 16:00:00,35.59
5/9/2017 16:00:00,35.52
5/10/2017 16:00:00,35.37
5/11/2017 16:00:00,34.95
5/12/2017 16:00:00,34.51
5/15/2017 16:00:00,34.87
5/16/2017 16:00:00,35.24
5/17/2017 16:00:00,33.54
5/18/2017 16:00:00,33.33
5/19/2017 16:00:00,33.6
5/22/2017 16:00:00,34.2
5/23/2017 16:00:00,33.98
5/24/2017 16:00:00,34.05
5/25/2017 16:00:00,34.29
5/26/2017 16:00:00,34.61
5/30/2017 16:00:00,34.5
5/31/2017 16:00:00,34.94
6/1/2017 16:00:00,34.95
6/2/2017 16:00:00,36.13
6/5/2017 16:00:00,35.38
6/6/2017 16:00:00,35.04
6/7/2017 16:00:00,34.67
6/8/2017 16:00:00,35.2
6/9/2017 16:00:00,35.55
6/12/2017 16:00:00,35.33
6/13/2017 16:00:00,35.53
6/14/2017 16:00:00,35.44
6/15/2017 16:00:00,35.24
6/16/2017 16:00:00,35.18
6/19/2017 16:00:00,35.38
6/20/2017 16:00:00,34.77
6/21/2017 16:00:00,34
6/22/2017 16:00:00,34.36
6/23/2017 16:00:00,34.32
6/26/2017 16:00:00,34.4
6/27/2017 16:00:00,34.12
6/28/2017 16:00:00,34.69
6/29/2017 16:00:00,34.22
6/30/2017 16:00:00,34.76
7/3/2017 16:00:00,35.26
7/5/2017 16:00:00,35.3
7/6/2017 16:00:00,35.04
7/7/2017 16:00:00,35.46
7/10/2017 16:00:00,35.26
7/11/2017 16:00:00,36.65
7/12/2017 16:00:00,37.22
7/13/2017 16:00:00,37.64
7/14/2017 16:00:00,37.61
7/17/2017 16:00:00,36.9
7/18/2017 16:00:00,36.31
7/19/2017 16:00:00,36.75
7/20/2017 16:00:00,36.8
7/21/2017 16:00:00,36.49
7/24/2017 16:00:00,36.3
7/25/2017 16:00:00,36.65
7/26/2017 16:00:00,36.7
7/27/2017 16:00:00,36.34
7/28/2017 16:00:00,36.24
7/31/2017 16:00:00,37.4
8/1/2017 16:00:00,36.73
8/2/2017 16:00:00,36.85
8/3/2017 16:00:00,37
8/4/2017 16:00:00,36.84
8/7/2017 16:00:00,36.83
8/8/2017 16:00:00,36.38
8/9/2017 16:00:00,36.2
8/10/2017 16:00:00,35.29
8/11/2017 16:00:00,35.37
8/14/2017 16:00:00,36.37
8/15/2017 16:00:00,35.85
8/16/2017 16:00:00,35.91
8/17/2017 16:00:00,35.18
8/18/2017 16:00:00,35.23
8/21/2017 16:00:00,35.43
8/22/2017 16:00:00,35.71
8/23/2017 16:00:00,35.13
8/24/2017 16:00:00,35.31
8/25/2017 16:00:00,35.54
8/28/2017 16:00:00,35.36
8/29/2017 16:00:00,35.54
8/30/2017 16:00:00,36.05
8/31/2017 16:00:00,36.06
9/1/2017 16:00:00,36.25
9/5/2017 16:00:00,35.86
9/6/2017 16:00:00,35.07
9/7/2017 16:00:00,34.57
9/8/2017 16:00:00,34.54
9/11/2017 16:00:00,35.26
9/12/2017 16:00:00,35.41
9/13/2017 16:00:00,35.25
9/14/2017 16:00:00,35.35
9/15/2017 16:00:00,35.26
9/18/2017 16:00:00,36.55
9/19/2017 16:00:00,37.71
9/20/2017 16:00:00,38.88
9/21/2017 16:00:00,37.56
9/22/2017 16:00:00,36.94
9/25/2017 16:00:00,37.02
9/26/2017 16:00:00,36.98
9/27/2017 16:00:00,38.07
9/28/2017 16:00:00,37.78
9/29/2017 16:00:00,37.78
10/2/2017 16:00:00,38.55
10/3/2017 16:00:00,39.13
10/4/2017 16:00:00,39.18
10/5/2017 16:00:00,39.06
10/6/2017 16:00:00,38.85
10/9/2017 16:00:00,38.86
10/10/2017 16:00:00,38.7
10/11/2017 16:00:00,38.43
10/12/2017 16:00:00,38.59
10/13/2017 16:00:00,38.5
10/16/2017 16:00:00,38.39
10/17/2017 16:00:00,38.24
10/18/2017 16:00:00,38.61
10/19/2017 16:00:00,38.48
10/20/2017 16:00:00,38.76
10/23/2017 16:00:00,38.65
10/24/2017 16:00:00,38.8
10/25/2017 16:00:00,38.7
10/26/2017 16:00:00,38.67
10/27/2017 16:00:00,38.61
10/30/2017 16:00:00,38.76
10/31/2017 16:00:00,38.89
11/1/2017 16:00:00,41.06
11/2/2017 16:00:00,41.32
11/3/2017 16:00:00,40.4
11/6/2017 16:00:00,40.41
11/7/2017 16:00:00,40.58
11/8/2017 16:00:00,40.62
11/9/2017 16:00:00,40.37
11/10/2017 16:00:00,40.11
11/13/2017 16:00:00,40.08
11/14/2017 16:00:00,39.93
11/15/2017 16:00:00,39.44
11/16/2017 16:00:00,39.97
11/17/2017 16:00:00,39.68
11/20/2017 16:00:00,39.99
11/21/2017 16:00:00,40.63
11/22/2017 16:00:00,40.59
11/24/2017 13:00:00,40.7
11/27/2017 16:00:00,40.78
11/28/2017 16:00:00,41.45
11/29/2017 16:00:00,41.37
11/30/2017 16:00:00,41.58
12/1/2017 16:00:00,41.16
12/4/2017 16:00:00,42.17
12/5/2017 16:00:00,42.19
12/6/2017 16:00:00,42.47
12/7/2017 16:00:00,42.7
12/8/2017 16:00:00,42.37
12/11/2017 16:00:00,41.75
12/12/2017 16:00:00,41.69
12/13/2017 16:00:00,41.66
12/14/2017 16:00:00,41.25
12/15/2017 16:00:00,42.66
12/18/2017 16:00:00,43.2
12/19/2017 16:00:00,42.78
12/20/2017 16:00:00,43.03
12/21/2017 16:00:00,43.95
12/22/2017 16:00:00,40.21
12/26/2017 16:00:00,40.15
12/27/2017 16:00:00,39.65
12/28/2017 16:00:00,39.59
12/29/2017 16:00:00,39.29
1/2/2018 16:00:00,39.45
1/3/2018 16:00:00,39.14
1/4/2018 16:00:00,38.75
1/5/2018 16:00:00,38.83
1/8/2018 16:00:00,39.18
1/9/2018 16:00:00,38.73
1/10/2018 16:00:00,38.52
1/11/2018 16:00:00,38.91
1/12/2018 16:00:00,41.73
1/16/2018 16:00:00,41.02
1/17/2018 16:00:00,41.15
1/18/2018 16:00:00,40.98
1/19/2018 16:00:00,41.8
1/22/2018 16:00:00,41.03
1/23/2018 16:00:00,40.44
1/24/2018 16:00:00,40.64
1/25/2018 16:00:00,40.63
1/26/2018 16:00:00,40.98
1/29/2018 16:00:00,40.62
1/30/2018 16:00:00,39.96
1/31/2018 16:00:00,40.47
2/1/2018 16:00:00,39.82
2/2/2018 16:00:00,39.22
2/5/2018 16:00:00,37.39
2/6/2018 16:00:00,38.1
2/7/2018 16:00:00,37.56
2/8/2018 16:00:00,38.54
2/9/2018 16:00:00,39.06
2/12/2018 16:00:00,39.74
2/13/2018 16:00:00,39.8
2/14/2018 16:00:00,40.85
2/15/2018 16:00:00,42.03
2/16/2018 16:00:00,42.5
2/20/2018 16:00:00,42.66
2/21/2018 16:00:00,43.4
2/22/2018 16:00:00,43.21
2/23/2018 16:00:00,43.62
2/26/2018 16:00:00,43.74
2/27/2018 16:00:00,43
2/28/2018 16:00:00,42.58
3/1/2018 16:00:00,41.41
3/2/2018 16:00:00,42.49
3/5/2018 16:00:00,42.53
3/6/2018 16:00:00,43.09
3/7/2018 16:00:00,43.4
3/8/2018 16:00:00,43.79
3/9/2018 16:00:00,44.9
3/12/2018 16:00:00,44.88
3/13/2018 16:00:00,44.39
3/14/2018 16:00:00,43.73
3/15/2018 16:00:00,43.58
3/16/2018 16:00:00,43.33
3/19/2018 16:00:00,42.82
3/20/2018 16:00:00,42.95
3/21/2018 16:00:00,43.73
3/22/2018 16:00:00,42.9
3/23/2018 16:00:00,41.92
3/26/2018 16:00:00,43.7
3/27/2018 16:00:00,44.03
3/28/2018 16:00:00,43.52
3/29/2018 16:00:00,44.11
4/2/2018 16:00:00,42.47
4/3/2018 16:00:00,42.59
4/4/2018 16:00:00,43.42
4/5/2018 16:00:00,44.07
4/6/2018 16:00:00,43.23
4/9/2018 16:00:00,42.69
4/10/2018 16:00:00,43.63
4/11/2018 16:00:00,43.8
4/12/2018 16:00:00,44.32
4/13/2018 16:00:00,44.53
4/16/2018 16:00:00,43.86
4/17/2018 16:00:00,44.72
4/18/2018 16:00:00,45.35
4/19/2018 16:00:00,45.45
4/20/2018 16:00:00,45
4/23/2018 16:00:00,44.87
4/24/2018 16:00:00,44.52
4/25/2018 16:00:00,44.35
4/26/2018 16:00:00,44.24
4/27/2018 16:00:00,43.98
4/30/2018 16:00:00,43.3
5/1/2018 16:00:00,43.47
5/2/2018 16:00:00,43.41
5/3/2018 16:00:00,43.52
5/4/2018 16:00:00,44.39
5/7/2018 16:00:00,45.32
5/8/2018 16:00:00,46.45
5/9/2018 16:00:00,47.11
5/10/2018 16:00:00,47.12
5/11/2018 16:00:00,46.81
5/14/2018 16:00:00,46.37
5/15/2018 16:00:00,46.43
5/16/2018 16:00:00,46.6
5/17/2018 16:00:00,46.71
5/18/2018 16:00:00,46.91
5/21/2018 16:00:00,47.7
5/22/2018 16:00:00,43.91
5/23/2018 16:00:00,44.36
5/24/2018 16:00:00,44.31
5/25/2018 16:00:00,44.31
5/29/2018 16:00:00,43.93
5/30/2018 16:00:00,45.22
5/31/2018 16:00:00,44.69
6/1/2018 16:00:00,45.32
6/4/2018 16:00:00,46.26
6/5/2018 16:00:00,47.27
6/6/2018 16:00:00,47.46
